time,u_x,u_y,u_z
25.500000,-82.51529497738794,7.994734852258444,-1.015766919687553
25.600000,-82.63707579878111,8.074989584411515,-1.237692489471872
25.700000,-82.74758700187026,8.138895349727576,-1.454909028131115
25.800000,-82.84755587346493,8.186834775236195,-1.667055987492686
25.900000,-82.93738776291741,8.218434358720266,-1.873602997666501
26.000000,-83.01730757824745,8.232773922123728,-2.073857024826593
26.100000,-83.08779558332301,8.228995489235238,-2.267059689875516
26.200000,-83.14974068020879,8.206732518875805,-2.452593518766841
26.300000,-83.20424958949872,8.165915998720534,-2.629973863409635
26.400000,-83.2524484077058,8.106048761407564,-2.798471312410911
26.500000,-83.29553739964737,8.026124892859668,-2.956830434484597
26.600000,-83.33497993126859,7.92530080538474,-3.103654120591215
26.700000,-83.37248299614112,7.803316478046891,-3.238048577743938
26.800000,-83.40989404890642,7.66051649991214,-3.359571667424204
26.900000,-83.44914976621303,7.497393360135464,-3.467693971536838
27.000000,-83.49222079229931,7.31393901798128,-3.561535989271883
27.100000,-83.54116916378216,7.110033234462502,-3.640010036429238
27.200000,-83.59808148872638,6.886301756779298,-3.702282728873565
27.300000,-83.66481744158965,6.644028367168095,-3.748143210227865
27.400000,-83.74306476622175,6.384789320551407,-3.777644773952972
27.500000,-83.83466410078937,6.110321320878747,-3.790409553307354
27.600000,-83.94163943798381,5.822339796743728,-3.785631692673046
27.700000,-84.06581429164254,5.522769469305135,-3.762731325015935
27.800000,-84.20840872211794,5.214048737759773,-3.721800522730569
27.900000,-84.36999318186196,4.898820656769789,-3.663409968551655
28.000000,-84.55089196984179,4.579559384039935,-3.588000250403443
28.100000,-84.75156386109343,4.258553598389121,-3.495589875968478
28.200000,-84.97238960957061,3.937997394212546,-3.386158475096794
28.300000,-85.21319305078337,3.619981369289726,-3.260149675703604
28.400000,-85.47319250252842,3.30632197987879,-3.118507028963766
28.500000,-85.75148906062516,2.998581619320468,-2.962222003160521
28.600000,-86.04766169382353,2.698363178768967,-2.791890534680288
28.700000,-86.36181493563163,2.407200849860509,-2.607874991756206
28.800000,-86.69395370292582,2.126259879622534,-2.410831772246698
28.900000,-87.04355117553374,1.856425283705751,-2.201881340620841
29.000000,-87.40991385526084,1.59828918521494,-1.982326171634551
29.100000,-87.79282200200716,1.352311569966626,-1.753302897359163
29.200000,-88.19266780078834,1.11939320379105,-1.51574008424051
29.300000,-88.6099618316543,0.9006076017481719,-1.270601539150427
29.400000,-89.04476259536436,0.6965045491189524,-1.019091075182431
29.500000,-89.49659693571728,0.5073025066956637,-0.7626317540780937
29.600000,-89.96494781607124,0.3333175069528886,-0.5027119716115132
29.700000,-90.44973941666946,0.1751409305061148,-0.2408104926584858
29.800000,-90.95114581089663,0.03366482616899876,0.02159324894014594
29.900000,-91.46897554478224,-0.09043522917118811,0.2830108341212649
30.000000,-92.00252869155315,-0.1970971840557804,0.5420263248703845
