time,tip_u_z,elbow_u_z
9.460000,5.82095783026923,-1.892523036572161
9.470000,5.797845027310535,-1.91805400531239
9.480000,5.774637659968711,-1.943511158509274
9.490000,5.751337696917378,-1.968894857508688
9.500000,5.727951480503672,-1.994201641780265
9.510000,5.704485178654525,-2.019431668243896
9.520000,5.680947820710377,-2.044587916260186
9.530000,5.657343866390037,-2.069667531435702
9.540000,5.633666065372638,-2.094660537854134
9.550000,5.609907631159011,-2.119561878909755
9.560000,5.586073112513788,-2.144371849212381
9.570000,5.562168382226212,-2.169086538478082
9.580000,5.538187245356236,-2.193702272653638
9.590000,5.51411977180977,-2.218217530981413
9.600000,5.489965048479206,-2.242628328160969
9.610000,5.465724219571679,-2.266937739449645
9.620000,5.441398373246258,-2.291153421770733
9.630000,5.416997260034679,-2.315271133328098
9.640000,5.392532099757988,-2.339285590115954
9.650000,5.368006582671494,-2.363200860070702
9.660000,5.343421686797305,-2.387015601935821
9.670000,5.318777349167298,-2.410723212420914
9.680000,5.294072364775227,-2.434322943073457
9.690000,5.269304493493448,-2.457815975302911
9.700000,5.244466038476007,-2.481202031870851
9.710000,5.219549612498192,-2.504478511610333
9.720000,5.194556257510468,-2.527637244503024
9.730000,5.169491968567704,-2.550670148931895
9.740000,5.144365195955076,-2.573574185462841
9.750000,5.119180136179616,-2.596353138503344
9.760000,5.093929716372994,-2.619017800961682
9.770000,5.068611807292392,-2.641572434129871
9.780000,5.043237116948615,-2.664013398299259
9.790000,5.017808926108661,-2.686345850868304
9.800000,4.992321539542113,-2.708575942841944
9.810000,4.966773671998921,-2.730694955951745
9.820000,4.94116577395284,-2.752690248524144
9.830000,4.915498356378095,-2.774554962311178
9.840000,4.889771893556781,-2.796286339914282
9.850000,4.863981206392774,-2.817889991338864
9.860000,4.838121415737483,-2.839375175929292
9.870000,4.81219708912896,-2.860741932864237
9.880000,4.786214553174974,-2.881982039005799
9.890000,4.760172741537469,-2.903089399852619
9.900000,4.734069127108833,-2.924066715186841
9.910000,4.707909444775789,-2.944921208121946
9.920000,4.681700673434344,-2.965652237430701
9.930000,4.655436410194942,-2.986251559187411
9.940000,4.62910575660615,-3.006716327883621
9.950000,4.602707379935934,-3.027049845692285
9.960000,4.576242792813091,-3.047254796863914
9.970000,4.549712892001107,-3.067331326712119
9.980000,4.523120841708608,-3.087275853910182
9.990000,4.496466286378777,-3.107086103478092
10.000000,4.469745527701352,-3.126765187401721
