CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-0.013590,2.518200,0.991810,0.046880,2.834600,1.025800,-0.234550,2.677600,1.047600,-0.130430,1.785300,0.672720
-0.112590,2.459800,0.900830,-0.062910,2.794300,0.932490,-0.366410,2.661900,0.971630,-0.173460,2.234800,0.778320
-0.198200,2.508900,0.867470,-0.148530,2.671600,0.813140,-0.441270,2.465500,0.812410,-0.323840,2.808800,0.958020
-0.287570,2.499600,0.794410,-0.207740,2.540900,0.686840,-0.562020,2.524900,0.769390,-0.366530,2.701300,0.820720
-0.382490,2.468600,0.704730,-0.251370,2.419800,0.576220,-0.616360,2.471200,0.684190,-0.457330,2.584200,0.717510
-0.451320,2.375100,0.632240,-0.287230,2.362800,0.498350,-0.645850,2.299000,0.559400,-0.591880,2.646300,0.687650
-0.580310,2.113400,0.504260,-0.323200,2.359200,0.447080,-0.649350,2.183600,0.469670,-0.712010,2.469600,0.586140
-0.636890,1.746400,0.365810,-0.335310,2.214100,0.371520,-0.651280,2.100300,0.397640,-0.815660,2.094700,0.465690
-0.572200,1.346300,0.246500,-0.337330,2.102800,0.304410,-0.640490,1.997200,0.320960,-0.768720,1.685100,0.330990
-0.334980,1.055100,0.135180,-0.297190,1.922800,0.231840,-0.532510,1.714600,0.209330,-0.516160,1.421800,0.228090
-0.169540,1.320100,0.083680,-0.235960,1.746900,0.169360,-0.424270,1.569600,0.144040,-0.356620,1.579000,0.182020
-0.172300,1.545700,0.118750,-0.161240,1.561800,0.116180,-0.274110,1.347700,0.073580,-0.347080,1.711200,0.190820
-0.046570,1.425000,0.083420,-0.053430,1.379900,0.062620,-0.031820,1.145400,-0.041470,-0.263990,1.602000,0.158420
0.101110,1.242900,0.013480,0.106910,1.193800,-0.014740,0.343790,0.952550,-0.178990,-0.085380,1.403200,0.091910
0.423210,0.957430,-0.159340,0.308660,1.004500,-0.149780,0.529370,0.848350,-0.213940,0.217420,1.149900,-0.041570
0.598040,0.853080,-0.215430,0.363590,0.872420,-0.152150,0.689550,0.777280,-0.189990,0.527560,0.882740,-0.175870
0.397950,0.846340,-0.089830,0.267520,0.827610,-0.089390,0.564150,0.718780,-0.119040,0.514480,0.825590,-0.117380
0.196180,0.596180,-0.078420,0.089430,0.797410,-0.032920,0.187070,0.687540,-0.047500,0.258300,0.843440,-0.016010
0.093960,0.449390,-0.034320,-0.019880,0.743780,-0.009190,-0.017490,0.774960,0.008550,0.163710,0.842400,0.003190
-0.196200,0.596200,0.078400,-0.258000,0.843400,0.016000,-0.187000,0.687500,0.047500,-0.089400,0.797400,0.032900
-0.397900,0.846300,0.089800,-0.515000,0.825600,0.117000,-0.564000,0.718800,0.119000,-0.267500,0.827600,0.089400
-0.598000,0.853100,0.215400,-0.528000,0.882700,0.176000,-0.690000,0.777300,0.190000,-0.363600,0.872400,0.152200
-0.423200,0.957400,0.159300,-0.217000,1.149900,0.041600,-0.529000,0.848300,0.214000,-0.308700,1.004500,0.149800
-0.101100,1.242900,-0.013500,0.085400,1.403200,-0.091900,-0.344000,0.952500,0.179000,-0.106900,1.193800,0.014700
0.046600,1.425000,-0.083400,0.264000,1.602000,-0.158000,0.031800,1.145400,0.041500,0.053400,1.379900,-0.062600
0.172300,1.545700,-0.118800,0.347000,1.711200,-0.191000,0.274000,1.347700,-0.073600,0.161200,1.561800,-0.116200
0.169500,1.320100,-0.083700,0.357000,1.579000,-0.182000,0.424000,1.569600,-0.144000,0.236000,1.746900,-0.169400
0.335000,1.055100,-0.135200,0.516000,1.421800,-0.228000,0.533000,1.714600,-0.209000,0.297200,1.922800,-0.231800
0.572200,1.346300,-0.246500,0.769000,1.685100,-0.331000,0.641000,1.997200,-0.321000,0.337300,2.102800,-0.304400
0.636900,1.746400,-0.365800,0.816000,2.094700,-0.466000,0.651000,2.100300,-0.398000,0.335300,2.214100,-0.371500
0.580300,2.113400,-0.504300,0.712000,2.469600,-0.586000,0.649000,2.183600,-0.470000,0.323200,2.359200,-0.447100
0.451300,2.375000,-0.632200,0.592000,2.646300,-0.688000,0.646000,2.299000,-0.559000,0.287200,2.362800,-0.498400
0.382500,2.468600,-0.704700,0.457000,2.584200,-0.718000,0.616000,2.471200,-0.684000,0.251400,2.419800,-0.576200
0.287600,2.499600,-0.794400,0.367000,2.701300,-0.821000,0.562000,2.524900,-0.769000,0.207700,2.540900,-0.686800
0.198200,2.508800,-0.867500,0.324000,2.808800,-0.958000,0.441000,2.465500,-0.812000,0.148500,2.671600,-0.813100
0.112600,2.459800,-0.900800,0.174000,2.234800,-0.778000,0.366000,2.661900,-0.972000,0.062900,2.794300,-0.932500
0.013600,2.518200,-0.991800,0.130000,1.785300,-0.673000,0.235000,2.677600,-1.050000,-0.046900,2.834600,-1.025800
-0.111900,2.498500,-1.065100,0.193000,2.061500,-0.913000,0.089000,2.609100,-1.100000,-0.189300,2.847600,-1.104000
-0.246000,2.470800,-1.130300,-0.060500,2.628700,-1.220000,-0.069300,2.587700,-1.160000,-0.321400,2.756500,-1.142500
-0.362700,2.361700,-1.145600,-0.423000,2.793700,-1.330000,-0.225000,2.652800,-1.270000,-0.453800,2.667900,-1.184800
-0.484100,2.275200,-1.177500,-0.620000,2.615000,-1.290000,-0.397000,2.655100,-1.350000,-0.579600,2.592300,-1.232800
-0.597200,2.178300,-1.204700,-0.787000,2.562200,-1.350000,-0.562000,2.538100,-1.380000,-0.689900,2.443700,-1.240700
-0.685600,1.957200,-1.136200,-0.927000,2.423600,-1.370000,-0.690000,2.185800,-1.300000,-0.830300,2.359900,-1.271100
-0.809700,1.891300,-1.172200,-1.140000,2.079300,-1.350000,-0.890000,1.798000,-1.240000,-0.955300,2.251100,-1.293500
-0.902300,1.785600,-1.177500,-1.330000,1.502500,-1.240000,-1.070000,1.245300,-1.090000,-1.038900,2.042600,-1.253300
-0.984900,1.701800,-1.195500,-1.280000,1.014400,-1.100000,-1.030000,0.869400,-0.985000,-1.112700,1.882100,-1.235600
-1.038900,1.573300,-1.172000,-1.630000,0.946500,-1.440000,-1.350000,0.999000,-1.330000,-1.161800,1.720200,-1.211300
-1.044700,1.400600,-1.117100,-1.930000,1.076600,-1.680000,-1.630000,1.188000,-1.550000,-1.143900,1.478600,-1.117600
-1.016400,1.221000,-1.015000,-1.170000,1.349600,-1.090000,-1.130000,1.447100,-1.210000,-1.106000,1.293700,-1.044300
-0.964300,1.065200,-0.930400,-1.220000,1.064600,-1.020000,-1.050000,1.274900,-1.090000,-0.982000,1.082800,-0.896100
-0.947500,0.926000,-0.866400,-1.390000,0.851600,-1.070000,-0.953000,1.115500,-0.951000,-0.939100,0.975200,-0.827200
-1.102200,0.747300,-0.904900,-1.400000,0.657500,-1.000000,-0.887000,0.974000,-0.837000,-0.903000,0.852500,-0.743600
-1.013800,0.589800,-0.770100,-0.731000,0.739900,-0.465000,-0.868000,0.849800,-0.730000,-0.811400,0.715300,-0.618700
-0.343200,0.677500,-0.262100,-0.251000,0.797100,-0.060400,-0.950000,0.552400,-0.719000,-0.771200,0.565300,-0.482700
0.035000,0.709400,0.122300,0.271000,0.756000,0.326000,-0.301000,0.512500,-0.185000,-0.168900,0.628700,-0.082800
